2019-05-31T15:16:51.290Z	8395.98000000	0.05693645	8393.65	8394.34	34066.77346563	54635567.63536149	184140.73866695093	210000	0.01	8349.42	7980	7510	6800	3200	8422.86	8750	9056.67	9650	101000
2019-05-31T15:17:53.837Z	8411.85000000	0.02701487	8411.85	8413.48	34072.41029221	54828015.3765023	184163.56244051093	250000	0.01	8368	8000	7575	6810	3220.01	8449.44	8752.53	9056.67	9668	101490
2019-05-31T15:18:50.689Z	8409.74000000	0.00382690	8409.75	8412.35	34076.19081446	54653965.64482617	184141.12235076094	200000	0.01	8360.77	7990	7530	6800	3200	8431.27	8749	9056.67	9617.97	100151
2019-05-31T15:19:51.741Z	8410.30000000	0.00118293	8410.29	8410.3	34076.71502728	54884003.940298826	184169.0062993909	247447.63	0.01	8370.97	8000	7575.75	6810	3220.01	8447.53	8750	9056.67	9650	101000
2019-05-31T15:20:50.657Z	8407.14000000	0.00568529	8407.13	8407.14	34077.39105273	54659786.401457466	184118.00392535093	247447.63	0.01	8368	8000	7575	6810	3220.01	8446.53	8750	9056.67	9650	100151
2019-05-31T15:21:53.344Z	8408.15000000	0.03265030	8408.28	8413.13	34085.84667565	54608081.89945192	184111.82880832092	247447.63	0.01	8368.75	7990	7533.37	6800	3200	8449.31	8750	9056.67	9650	100151
2019-05-31T15:22:50.438Z	8420.41000000	0.01136450	8420.41	8420.42	34111.49671389	54705026.0165003	184123.43695444093	247447.63	0.01	8370.97	8000	7575	6810	3220.01	8450	8775	9056.67	9668	101490
2019-05-31T15:23:47.493Z	8428.62000000	0.12593989	8428.61	8428.62	34103.96330066	54913457.83091966	184169.14835094093	247447.63	0.01	8389.4	8000	7585	6810	3220.01	8460	8750	9056.67	9600	100000
2019-05-31T15:24:53.694Z	8426.42000000	0.02299915	8426.41	8427.15	34107.95408096	54800414.94037792	184158.0531109709	247447.63	0.01	8370.97	8000	7575	6810	3220.01	8458.49	8750	9056.67	9600	100000
2019-05-31T15:25:50.810Z	8418.99000000	0.41979020	8418.3	8418.99	34108.36693873	54799267.93946568	184157.96784379092	247447.63	0.01	8377.95	8000	7575	6811	3220.01	8455	8750	9056.67	9644.11	101000
2019-05-31T15:26:53.393Z	8416.29000000	0.00904090	8415.06	8416.29	34104.29127933	54727568.078703746	184149.5431974009	247447.63	0.01	8368.75	7999.89	7550	6800	3200	8449.5	8750	9056.67	9630.09	100151
2019-05-31T15:27:51.850Z	8415.01000000	0.05822104	8415	8415.01	34077.61973971	54679336.02764543	184143.8280412909	199600	0.01	8366.4	7990	7550	6800	3200	8442.48	8740	9050	9650	101000
2019-05-31T15:28:52.676Z	8415.00000000	0.00567690	8414.99	8415	34071.65004295	54721319.213005275	184147.11396029094	210000	0.01	8368.75	8000	7560	6800	3211.11	8449.96	8750	9056.67	9600	100000
2019-05-31T15:29:52.340Z	8415.00000000	0.03547680	8414.99	8415	34077.47919901	54826872.55263064	184159.80946328092	210000	0.01	8376.71	8000	7580	6810	3220.01	8445.6	8740	9050	9668	101490
